date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2025-06-30,2025,16,Shenzhen Xinpengcheng,Shanghai Port,2,0.06637514424089451,0.15928341352198472,0.7743414422371208,0.8882398656488577,5.33,4.31,1.53,5.09,4.53,1.6,0.06412885370722303,0.1877352343248485,0.7481359119679285,away,0.14464794531093061,0.53,-0.009312738331276993,-0.001229398842640974,0.04459724993435297
2025-06-30,2025,16,Henan Songshan Longmen,Shandong Taishan,1,0.3483666037776089,0.30620859586561666,0.34542480035677436,0.8882398656488577,2.76,3.67,2.32,2.47,3.8,2.7,0.36105999172600023,0.28092901007168436,0.3580109982023153,draw,0.0310094669630816,2.67,-0.0022198213896654218,0.0022582411670934964,0.01683013975494554
2025-06-30,2025,16,Dalian Yingbo,Zhejiang Professional,0,0.28649437587334164,0.32869860921439986,0.3848070149122586,0.8882398656488577,2.57,3.18,2.77,2.85,3.68,2.4,0.2936022625854022,0.312043712514221,0.3943540249003769,away,0.09236064897404406,-1.0,0.06180680509567349,0.0698901445843095,0.02190020422792264
2025-06-30,2025,16,Beijing Guoan,Yunnan Yukun,0,0.6308894665260798,0.24077009046700062,0.12834044300691955,0.8882398656488577,1.38,4.99,6.54,1.42,5.04,6.93,0.6536826165391182,0.21334018056905832,0.13297720289182338,draw,0.06456750103960096,-1.0,0.0036068368270640305,0.008084899383822949,0.014490530932090379
2025-07-18,2025,17,Zhejiang Professional,Yunnan Yukun,0,0.5550122049577746,0.252935477228931,0.1920523178132945,0.8865490919441692,2.05,3.7,3.23,1.75,4.15,4.39,0.554936368133835,0.2530375560664391,0.19202607579972597,home,0.1376195546743615,1.0499999999999998,0.09246778810369893,0.079906386058304,0.03091870773433909
2025-07-18,2025,17,Changchun Yatai,Shanghai Port,2,0.08494319030373997,0.16204495114458567,0.7530118585516743,0.8865490919441692,5.62,4.89,1.44,7.1,4.96,1.42,0.08353138183606726,0.17597228339185444,0.7404963347720782,away,0.06631472207179256,0.43999999999999995,0.027948615995960546,0.03603195548459656,0.04957699966992198
2025-07-18,2025,17,Wuhan Three Towns,Qingdao West Coast,1,0.5489067225181198,0.27079484387176295,0.18029843361011738,0.8865490919441692,2.1,3.57,3.22,2.45,3.59,2.84,0.5520071979008476,0.26667596074866684,0.1813168413504855,home,0.15921511559178003,-1.0,-0.05343937813347244,-0.06600078017886737,0.029843444227005828
2025-07-18,2025,17,Tianjin Jinmen Tiger,Chengdu Rongcheng,0,0.12684531187995846,0.24398127907366904,0.6291734090463726,0.8865490919441692,5.53,4.33,1.51,4.93,4.19,1.66,0.12927418990860273,0.2295047703774747,0.6412210397139229,draw,-0.006244344265534552,-1.0,0.013595686871486878,0.018073749428245797,0.015918620535809738
2025-07-19,2025,17,Henan Songshan Longmen,Meizhou Hakka,1,0.5907049197738371,0.2619472107868848,0.1473478694392782,0.8842126234713403,1.45,4.72,5.78,1.37,5.24,8.0,0.6166275796779549,0.22955829577093673,0.1538141245511083,draw,0.0835151560388212,3.7199999999999998,-0.014681552160344752,-0.010203489603585834,0.014695026024672365
2025-07-19,2025,17,Beijing Guoan,Shanghai Shenhua,2,0.27145023259081746,0.32968002378193095,0.3988697436272516,0.8842126234713403,2.75,2.99,2.73,2.12,3.35,3.72,0.2745810928684223,0.32194866850993276,0.403470238621645,away,0.10147375143709092,1.73,-0.08542158725079174,-0.07733824776215573,0.02215759465881886
