date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2025-06-14,2025,14,Henan Songshan Longmen,Chengdu Rongcheng,0,0.201643350381591,0.23382271056593723,0.5645339390524717,1.219791931236725,4.44,3.9,1.69,3.02,3.57,2.34,0.1917869683159399,0.2712736658312415,0.5369393658528184,draw,0.05796729674184187,-1.0,0.030817093389940736,0.03529515594669966,0.017522747098113384
2025-06-17,2025,6,Beijing Guoan,Qingdao West Coast,0,0.7332822780865675,0.15547797962788398,0.11123974228554839,1.2244277771126837,1.51,4.57,5.19,1.32,5.62,9.29,0.7085581494849735,0.1839527862099315,0.10748906430509489,home,0.06992280572231002,0.51,0.1094693331150024,0.09690793106960746,0.04548543770159093
2025-06-18,2025,6,Henan Songshan Longmen,Shanghai Port,2,0.24080142389989345,0.2069533837238424,0.5522451923762642,1.2166741081040793,5.13,4.63,1.51,2.76,4.11,2.31,0.23046695385411572,0.24098854999519498,0.5285444961506894,home,0.18229547327161355,-1.0,0.16723545697593525,0.15467405493054032,0.013290027428811689
2025-06-18,2025,13,Shenzhen Xinpengcheng,Wuhan Three Towns,2,0.32836181371102274,0.2750026965274103,0.396635489761567,1.2166741081040793,2.66,3.38,2.54,2.8,3.22,2.7,0.3098963414658552,0.31577302068232577,0.3743306378518189,draw,0.06731280990626098,-1.0,0.021498050705029914,0.025976113261788832,0.01818706380145829
2025-06-25,2025,15,Qingdao Hainiu,Zhejiang Professional,2,0.2727925720242869,0.22374151709749654,0.5034659108782166,1.2051020343314178,3.28,3.54,2.09,3.48,3.54,2.13,0.2608234266244885,0.25780091461239585,0.4813756587631156,away,0.006075126814911513,1.0899999999999999,0.0028038355507836177,0.01088717503941964,0.029553376614127252
2025-06-25,2025,15,Shanghai Shenhua,Tianjin Jinmen Tiger,0,0.7897884109534848,0.1348425821410739,0.07536900690544135,1.2051020343314178,1.26,5.79,8.61,1.24,6.51,10.8,0.7685334742141928,0.15812586400630224,0.07334066177950513,home,-0.031647822490116995,0.26,0.03295230574576724,0.02039090370037231,0.060490411921895304
2025-06-25,2025,15,Chengdu Rongcheng,Shenzhen Xinpengcheng,0,0.8258785790514995,0.11985339386582289,0.05426802708267764,1.2051020343314178,1.19,6.52,11.4,1.17,7.66,17.19,0.8060637782707485,0.14097021430501155,0.05296600742423992,home,-0.040784103857809395,0.18999999999999995,0.04207171199886417,0.02951030995346924,0.06327576612164693
2025-06-25,2025,15,Changchun Yatai,Qingdao West Coast,0,0.4440080024427603,0.2350599014904427,0.32093209606679707,1.2051020343314178,3.05,3.48,2.22,3.12,3.47,2.32,0.42358636822369705,0.2702424360513378,0.30617119572496526,home,0.2919384230822759,2.05,0.0006020191815385711,-0.011959382863856359,0.02020595312566712
2025-06-25,2025,15,Shandong Taishan,Wuhan Three Towns,0,0.5573823695260315,0.22282051400057054,0.2197971164733979,1.2051020343314178,1.47,4.61,5.57,1.43,5.1,6.63,0.5330227293726687,0.25678608888881155,0.21019118173851983,draw,0.18378386977742123,-1.0,-0.014044429154216526,-0.009566366597457607,0.01545722404144047
2025-06-25,2025,15,Meizhou Hakka,Beijing Guoan,2,0.2202434132037171,0.21806169773935974,0.5616948890569232,1.2051020343314178,4.89,4.27,1.57,4.29,4.04,1.69,0.2108147452636711,0.2515366448189324,0.5376486099173965,draw,0.07406147337684121,-1.0,0.013101824713528554,0.017579887270287472,0.01646732354760874
